RT @INCIndia: The Election Commission has declared that Congress President @RahulGandhi's event at #StellaMaris college was not a violation…,Yashwan58836140,,['StellaMaris']
"RT @Ghaafil: The only alliance that can shelve BJP, Congress n other vote katwas is @ArvindKejriwal + @asadowaisi, difficult but think abou…",Ghaafil,olx.in,[]
@srivatsayb @AmitShah Ha ha guts? If Rahul Gandhi had so much guts he shouldn’t have told Kumaraswamy to take actio… https://t.co/P5bsU5BPVH,Pavitrarao,,[]
RT @ShefVaidya: ALL @BJP4India CMs are younger than @RahulGandhi the 50 year old ‘youth icon’ turned ‘most eligible bachelor’ who ‘comes of…,ShivTiw97943429,"Kanpur, India",[]
"RT @CNNnews18: #NationalismDebate -- Today just to attack BJP, Congress is talking about nationalism: Rajeev Panday (Leader, BJP) tells @An…",kamathsurendra,,['NationalismDebate']
"@HardikPatel_ Shameful, all honest reporter please take care of yourself bcoz bad bjp is around you. Keep yourself,… https://t.co/v3vx1By1X4",Neenarajbhanda1,,[]
"RT @DrGPradhan: INPUT @AmitShah 

Darjeeling booth level data of BJP has been leaked to TMC

Money has changed hands

@BJP4Bengal",riteshk_ojha,"Bokaro Steel City,  Agartala,,",[]
RT @MaharashtraPMC: Remember that BJP govt even tried to destroy institutions such as the Central Bureau of Investigation and the Central V…,FirozMehta,mumbai,[]
RT @India_Policy: BJP to contest 437 seats in the #LS2019. 20 parties join the NDA alliance.,romi2465,New Delhi,['LS2019']
"RT @jigneshmawali1: Bad thing by the BJP, They should have asked for her nationality first 😹😹 https://t.co/G0I64JRP7W",Inderje97888767,JNU,[]
"RT @dipankarghose31: While the BJP has said they are looking to new faces, this likely means that Raman Singh will contest in stead of his…",ISHAN_8772,India,[]
"@csharitha @INCIndia @RahulGandhi This 60 years is a ruse. The post-liberalization India is the one to be counted,… https://t.co/VtySm4xkmA",RWAnalytiks,NONE,[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",manojcse15,"Dubai, United Arab Emirates",[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",BJaiswal7,,[]
RT @srivatsayb: @AmitShah You first stop lying. Some 30-40 juveniles were standing and shouting. With them were BJP thug workers who were a…,beyondkhaleel,INDIA,[]
"RT @SuryahSG: Frnds, inspired by @muglikar_'s 1 mint videos; I'm making 2 mints videos in Tamil narrating 50 achievements of PM @NarendraMo…",cmanityagi,New Delhi,[]
"RT @bainjal: And, this chowkidar can’t even guard his own Bjp site. How many days have gone by now? https://t.co/sctquf9QsA",khan_nasrat1,,[]
"RT @muglikar_: Dhansiri to Kohima (a capital city) was declared a nation project in 2007.

Suresh Prabhu laid foundation stone in 2016 and…",PWagre,,[]
"RT @umagarghi: Here are some facts about NEET.

Who told neet was brought by BJP?

*Congress ~ DMK Govt* passed and ordered *neet law in se…",GeethaRadhakri6,"Tiruppur, India",[]
RT @aniljaindr: At the Central Election Committee meeting BJP HQ New Delhi. https://t.co/a3HStMIhOr,MeghwalVaibhav,,[]
"It was just yesterday I diarized quoting the old man here, a die hard BJP Fanatics directing abuse at me, 

""Tohare… https://t.co/IV5A8S71Gx",HarassedbyGOI,India,[]
"RT @shahid_siddiqui: BJP needs 200+to form the govtCongress needs 120+ to form a coalition, only if SP+BSP gatbandhan wins 60+ seats in UP.…",IdleIndian2,India,[]
"RT @iShalavbjp: Brother of Late Goa CM and ex-Defense Minister Manohar Parrikar, Suresh Parrikar, runs a humble kirana store near Arpora in…",INDIANDESHBHAKT,"BRITISHERS,Corrupt NEHRU, & congress are root of all problems of INDIA Stay away from congress. Islam=Al-Taqquiyya",[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,RISHIGONDIA,"Gondia, India",[]
"@ChouhanShivraj @BJP4India @narendramodi @AmitShah How's the jose
First Vote for BJP
Me v chowkidar hu",AnkitSh23622988,"Datia, India",[]
"RT @RajasthanPMC: Don't forget Modi led BJP has subverted agncies like CBI,NIA,ED opportunistically &amp; politically. Left no stone unturned 2…",KajalTr88161201,,[]
@sujataanandan Exactly why Congress has always been anti-regional parties . As always Congress will wait for electi… https://t.co/Mv6gwM205f,kabirazad2017,"New Delhi, India",[]
"@joBeeGeorgeous After all this her party has become a vassal to bjp, they have just their  interests to protect, to… https://t.co/vKHZlEsPfX",diordon26,"New Delhi, India",[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",Mr_AshishSharma,"New Delhi, India",[]
"RT @ParambathP: Main Bhi Chowkidaar gains momentum, fans get tattoos to support campaign
https://t.co/yV0Fk4UOPn via NaMo App https://t.co/…",srikrix,,[]
RT @AkshayKatariyaa: 2 rs Stand up comedian is doing Hindu - Muslim and they call BJP communal party. https://t.co/oVLFVgaIpb,iromeokhiladi,India 🇮🇳,[]
"RT @TeamBabul: 50 TMC women party workers from Pandabeshwar joined BJP. Instead of attending a TMC meeting, they joined BJP. Congratulation…",Koelbhattachar3,India,[]
"RT @AmanKayamHai_ET: BJP replaces all its sitting MPs in Chhattisgarh. Clearly, party has zeroed in on the root issue why it lost the state…",AlieShekhu,"Bareilly, India",[]
RT @MILVETERAN: Of course why shouldn't BJP be accountable for the stand taken by the AG in the Supreme Court. Dear Veteran please remember…,simply_mixed_up,India,[]
"RT @snsachinnandu: After his infamous “why should I work for North K’taka which doesn’t vote my party”, HD Kumaraswamy y’day said:

“People…",dhanu91,Bangalore,[]
"RT @republic: #ModiChantSpooksCong | In every Rahul Gandhi rally, people will chant 'Modi'. People of India love him, even Priyanka Gandhi…",upma62,"London, England",['ModiChantSpooksCong']
"RT @pranasutra: 2004 - 2014: Separate scholarships, bank finance, funds for repairing institutions, funds for repairing concentrated distri…",YesEchEf,,[]
"RT @milindkhandekar: BJP gets another 2 acres for headquarters at DDU Marg.

Day before EC declared election dates, the DDA changed land us…",kaushik_Jitu,india,[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",Nikhilkanoje6,"Madhya Pradesh, India",[]
"RT @shilpamdas: An appeal to my friends supporting BJP.

At Pathanamthitta, it‘d a @BJP4India candidate, not @psspillaibjp, @surendranbjp o…",prasadg2007,"Aluva, India",[]
RT @SobhanaNair: Repping: Congress picks Gurugram based start up for its digital campaign.  https://t.co/luk5LRQfhq,mini_kapoor,Delhi,[]
Swati’s tweet says it all.,VidyottamaPS,"Mumbai, India",[]
@Vipul20599 @KaranDe76737049 @Mayawati @yadavakhilesh @abpnewshindi BOLNE SE PAHLE SOCH LE TO BJP WALE KAHAN RAH JAYENGE.,AnoopMaheshwar5,,[]
"RT @Ghaafil: If congress withdraws its candidates, BJP will lose everywhere coz of regional parties, congress is now a bigger vote katwa. @…",Ghaafil,olx.in,[]
"RT @Actor_Siddharth: I've spoken out against every major political party when the need arose. But I've only received hate, threats, abuse a…",sahanad94,"Bengaluru South, India",[]
"RT @AudaciousQuest_: So what's happening in BJP camp?

Modi quiet -no noise like 2014!
Have changed 4 slogans in last 1 month -flopped
Wher…",IncBasavakalyan,"New Delhi, India",[]
"RT @DrGPradhan: INPUT @AmitShah 

Darjeeling booth level data of BJP has been leaked to TMC

Money has changed hands

@BJP4Bengal",AmarendraAK,,[]
@RahulNalawade00 @jainam789 @Sumanmjoshi @BiIndia @iyer_sriram Don't get away from the fact and things i am talking… https://t.co/WX4ynsAhJ4,Divyam_humanist,,[]
RT @ashokepandit: Waiting for their leaders to breathe their last is the culture of Cong .Hence we saw most of their leaders die due to acc…,chowkidarchandt,,[]
RT @PreetiSMenon: @ameytirodkar @ArvindKejriwal @RajThackeray As per me MNS staying out of the election consolidates the Sanghi votes with…,Yogesh48245062,,[]
"RT @GauravPandhi: Just a day before model code of conduct, BJP Govt gifted 2 more acres of land to BJP at prime location in Delhi!

The BJP…",charush66392257,moradabad,[]
"RT @hajiali988: Number of Chowkidar in BJP (Modi) government, Magar Rafael Jet Deal Paper's Got Stolen...
What Kind of Chowkidari...
#Chowk…",atul_recites,"Patna ,Bihar",[]
RT @RohitBJP: BJP should go to every constituency of Bihar and tell people how MahaThugBandhan gangster @ncbn described Biharis as “Dacoits…,dinesh_38,New Delhi/Goa,[]
"RT @sumitkashyapjha: Here is my initial prediction for 2019 Lok Sabha.....

Will try and change it with time.... Let's see..

Congress 146.…",rjgms,"Valencia, Mangalore",[]
RT @AudaciousQuest_: Does anyone want to ask Modi/BJP any question or everyone is following times now/republic way n asking all questions t…,IncBasavakalyan,"New Delhi, India",[]
"RT @DrGPradhan: INPUT @AmitShah 

Darjeeling booth level data of BJP has been leaked to TMC

Money has changed hands

@BJP4Bengal",SudhirDivyaj,,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",MukeshP80683438,Kaimur Bihar  ; India,[]
RT @TelanganaPMC: Remember that BJP govt even tried to destroy institutions such as the Central Bureau of Investigation and the Central Vig…,kamlesh72208874,,[]
"RT @SuryahSG: Frnds, inspired by @muglikar_'s 1 mint videos; I'm making 2 mints videos in Tamil narrating 50 achievements of PM @NarendraMo…",rajputras,,[]
"RT @PunyaPrakop_: Just came to know that @Trueindology is suspended!!
Dear @ianuragthakur &amp; @amitmalviya ji, it is a SHAME that Twitter is…",Anil_RP,,[]
"IF THIS MAN GOES .................................NEITHER CONGRESS,NOR BJP,BSP,SAMAJWADI PARTY OR ANY LEFT FRONT WILL REMAIN.",Still_a_Rookie,INDIA,[]
"RT @khanumarfa: At a BJP rally in Kairana today, it’s all Pulwama &amp;how ‘ghaddars’ within India should be taught a lesson.
BJP MLA even call…",HaziqShabbir1,"Gorakhpur, India",[]
RT @AkshayKatariyaa: 2 rs Stand up comedian is doing Hindu - Muslim and they call BJP communal party. https://t.co/oVLFVgaIpb,shanfi5,,[]
"RT @TimesNow: #BJPVsTukdeLobby: @DushyantNaagar, Political Analyst and @amitmalviya, Spokesperson, BJP in a heated debate. https://t.co/ghG…",GS_KM1,Bharat,['BJPVsTukdeLobby']
"RT @bjparvind: So @RahulGandhi u go to their work place &amp; u also arrest them,
Only coz they expressed their freedom of expression!

Where r…",Mukunda1973,,[]
"RT @zainabsikander: Dear Mrs.Kher,
Can you please go on your 'sher' and do the 'vadh' of BJP workers caught in sex rackets &amp; espionage for…",muzammillucky,,[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,jiggscool,"Bengaluru South, India",[]
BJP. Is pure ..clean...holy...none  corrupt party in INDIA,drcattur1,,[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",Raju_economics,"India, Gopalganj(Bihar)",[]
"RT @bainjal: And, this chowkidar can’t even guard his own Bjp site. How many days have gone by now? https://t.co/sctquf9QsA",thajfeer,Kannur,[]
RT @SevadalMP: There has been an enslavement of certain sections of the media which simply choke on any criticism no matter how innocuous o…,madhavmantri1,"Indore, India",[]
"RT @AudaciousQuest_: So what's happening in BJP camp?

Modi quiet -no noise like 2014!
Have changed 4 slogans in last 1 month -flopped
Wher…",IM_the_JAT,,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",Lyc_Asansol,"Asansol, India",[]
"RT @shilpamdas: An appeal to my friends supporting BJP.

At Pathanamthitta, it‘d a @BJP4India candidate, not @psspillaibjp, @surendranbjp o…",baghel_vinod,India,[]
RT @realitycheckind: @Ram_Guha @vijansi Explain how exactly they seek to 'divide and disunite' - name one law or scheme of BJP which is sec…,RaiAtulRai,New Delhi,[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",banerji1,"London , UK",[]
"RT @SouthSanghi: FFS, don’t make another Nagam out of her @AmitShah ji.

She is a proper FIRE BRAND

If you can’t place her above your Namp…",iamsujanv,"Hyderabad, India",[]
RT @INCIndia: This young woman entrepreneur has a few words on the misbehaviour of the BJP Karyakartha’s. Listen in: https://t.co/kPuhVFGrWD,ImaadINC,Delhi-6,[]
@narendramodi a small message from my dad #MaiBhiChowkidar#proudtobeindian#BJP🤗🤗 https://t.co/RgKsXrdy3T,Amisha01830478,"Bengaluru South, India",[]
"#Hassan BJP president Yoga Ramesh meets Former CM Siddaramaiah.
https://t.co/4Y4JKvjGh6 https://t.co/cQ3z5EpEJh",kuntavalliguru,"Bengaluru South, India",['Hassan']
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,adityapundir31,India,[]
"RT @PartyVillage017: 🙏 to #Sabarimala Ayyappa 

BJP led NDA's vote share will double to exceed 21% and for 1st time in history BJP MP from…",RogueBhakt,India,['Sabarimala']
"@sonamJain001 @RahulGandhi #MeinBhichowkidar 
Congress is elated after everyone is screaming #MeinBhiPappu. 

After… https://t.co/YBSz1dZeba",rajeevbisht,India,"['MeinBhichowkidar', 'MeinBhiPappu']"
RT @deepsealioness: RSS is the mother organisation of BJP so argument sake you want to stay away from Hindutva terrorism. Only thing protec…,meshazash,,[]
"@Seems3r
#MahaMilavat Chandrababu Naidu calls Prashant Kishor Bihari dacoit. JDU demands apology 
#MahaMilavat divi… https://t.co/yADmYVUWsA",BObillaneni,"Vijayawada, India","['MahaMilavat', 'MahaMilavat']"
"RT @ndtv: #TheCountdown with @PrannoyRoyNDTV : How will the Akhilesh Yadav-Mayawati alliance impact BJP? 

Watch episode 2 of our 5-part se…",p_ramarajan,,['TheCountdown']
They are not even BJP workers.  They are all techie and much more qualified than Pappu and you #ModiChantSpooksCong,AnilKaundinya,,['ModiChantSpooksCong']
@AmbikaBM3 @republic In Karnataka Congress and local party fighting together against bjp interesting result can we… https://t.co/rraQ2HxEGH,pruthvi_raj8,,[]
"Hitting another low this election season, a BJP MLA Tuesday commented on the colour of Bahujan Samaj Party chief Ma… https://t.co/ZOfWzsI8C4",TheDispatch_,"Jammu and Kashmir, India",[]
"RT @Tejasvi_Surya: CMs picked by BJP

Devendra Fadnavis: 48 years old
Bilpab Deb: 47 yo
Yogi Adityanath: 46 yo
P Sawant: 45 yo
P Khandu: 39…",kamshettysp,,[]
"RT @INCIndia: The BJP has zilch understanding of the law, considering they have disregard for the constitution. Let’s make it clear, the SC…",tusharpati_,,[]
"RT @Actor_Siddharth: I've spoken out against every major political party when the need arose. But I've only received hate, threats, abuse a…",mikekannan3,Madurai,[]
RT @INCIndia: This young woman entrepreneur has a few words on the misbehaviour of the BJP Karyakartha’s. Listen in: https://t.co/kPuhVFGrWD,nik_khandare,,[]
"RT @Suumandey: #Shame #Scrap35A 

@neelakantha, @SudhanshuTrived, Dr. #RSNSingh, #PushpendraKulshrestha ji just exposed them.. https://t.co…",nobodyRW,Earth,"['Shame', 'Scrap35A', 'RSNSingh', 'PushpendraKulshrestha']"
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,Rehanma05963830,,[]
"RT @VickyKedia: .⁦@LtGovDelhi⁩ don’t have land for Mohalla Clinics, LG don’t have land for Schools &amp; Colleges.

But LG’s DDA have land for…",nitinsinghai,London,[]
"RT @iShalavbjp: Brother of Late Goa CM and ex-Defense Minister Manohar Parrikar, Suresh Parrikar, runs a humble kirana store near Arpora in…",RogueBhakt,India,[]
"RT @NATRAJSHETTY: By spreading that TMC is loosing badly in Bengal , infact it's helping them and they will sweep the election , as Communi…",JAYAKARA2,Mumbai ,[]
"RT @Gen_VKSingh: .@MamataOfficial, let’s see who knows more governance, last I checked that’s what elections were about 🤣🤣 https://t.co/wWF…",ShivangRai7,India,[]
"RT @SarcasticRofl: Can anyone please confirm

Maintenance of BJP website have nothing to with Porn Ban 🙄🙄",husnaziauddin,thane,[]
"I,m sanjoy Bhattacharjee BJP Member  formar Distrct genarel secertary BJP and  jurnalist of WestBengal Purbo Burdwa… https://t.co/Rs9vyO9rSN",sanjoyB32696513,,[]
"RT @ameytirodkar: For the people who have short memory.
 
Modi-Shah Vs India was the slogan first given by @ArvindKejriwal in Delhi. Today…",Yogesh48245062,,[]
"RT @nidhi_sharma: A day before Model Code of Conduct was clamped down, govt moved on a 2 year old proposal to give 2 acres of land in heart…",smartmanishk,Delhi,[]
"RT @SuryahSG: Frnds, inspired by @muglikar_'s 1 mint videos; I'm making 2 mints videos in Tamil narrating 50 achievements of PM @NarendraMo…",Tarun79187455,USSR1984,[]
"RT @RenukaJain6: Improved infrastructure and air connectivity are drawing a large number of tourists to India’s NE States and, looking at t…",VallabhThakkar,,[]
RT @hashiyaarai: Chowkidars are watchmen employed by the rich to protect themselves and for 'gatekeeping'. Am I missing something or has th…,aniruddhg1,"New Delhi, India",[]
RT @bipbhat: @ShrrinG Saroj pandey contributor to BJP massive defeat in assembly,ksmsundaram1975,"Mumbai, India",[]
"RT @Shehzad_Ind: Techies manhandled, detained by Bengaluru police for raising pro @narendramodi slogans ! And those raising pro Afzal Guru…",jambudweepan,,[]
"RT @waglenikhil: 15 BJP ministers, MLAs in Arunachal join NPP | India News - Times of India https://t.co/8jdIqsxbDm",ShrimantSakal,Nashik,[]
"RT @Mayawati: After BJP launch 'Mai Bhi Chowkidar' campaign, PM Modi &amp; others added the prefix 'Chowkidar' to their Twitter handles. So now…",SheshanChandra,"Buxar, India",[]
RT @Shehzad_Ind: Intolerant TMC already tried to silence @SuPriyoBabul over this song! I mean no action on calling @narendramodi a chor or…,GDuttTweets,हिन्दुस्तान ,[]
"RT @2Suhana25: If @INCIndia wants to get rid of bjp &amp; Modi, the first priority is urgently stitch alliances in different states and clear t…",ajeetbhora,"Gurgaon, India",[]
"RT @rachitseth: 10000 Chowkidars in BJP ruled Jharkhand haven’t got their salaries since 6 months. 

Chowkidars in NDA ruled Bihar, haven’t…",crazyrals,Bangalore,[]
"RT @piraikannan: Sitting in Delhi talking about #7InnocentTamils 

What hell you know about them!?

Have you ever read judgment of Supreme…",Wackadoo88,,['7InnocentTamils']
RT @VijayaRahatkar: Tonight attending meeting of Central Election Committee (CEC) at BJP HQ in New Delhi for Loksabha election. https://t.c…,pranav9983,"Surat, India",[]
RT @INCIndia: This young woman entrepreneur has a few words on the misbehaviour of the BJP Karyakartha’s. Listen in: https://t.co/kPuhVFGrWD,foroneindia,India,[]
"RT @TimesNow: #BJPVsTukdeLobby: Why is Congress afraid of young and women in the country: @amitmalviya, Spokesperson, BJP https://t.co/JBmV…",Shankaribasu1,,['BJPVsTukdeLobby']
"RT @zainabsikander: Dear Mrs.Kher,
Can you please go on your 'sher' and do the 'vadh' of BJP workers caught in sex rackets &amp; espionage for…",sonbhadra_manoj,,[]
"RT @SuryahSG: Frnds, inspired by @muglikar_'s 1 mint videos; I'm making 2 mints videos in Tamil narrating 50 achievements of PM @NarendraMo…",krypt0ni8,221B Baker Street.,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",sanjaynirupam,Mumbai,[]
"RT @AudaciousQuest_: So what's happening in BJP camp?

Modi quiet -no noise like 2014!
Have changed 4 slogans in last 1 month -flopped
Wher…",MasrurulS,,[]
"RT @SuryahSG: Frnds, inspired by @muglikar_'s 1 mint videos; I'm making 2 mints videos in Tamil narrating 50 achievements of PM @NarendraMo…",rajs51,,[]
"RT @waglenikhil: 15 BJP ministers, MLAs in Arunachal join NPP | India News - Times of India https://t.co/8jdIqsxbDm",VisionNehru,,[]
"RT @ajnabi_guy: Will not join hands with #BJP- #ShivSena post polls: #PrakashAmbedkar

Some people are unhappy as their dynastic politics w…",Drvinaystrong05,Nagpur/Risod(Maharashtra)India,"['BJP', 'ShivSena', 'PrakashAmbedkar']"
"RT @waglenikhil: 15 BJP ministers, MLAs in Arunachal join NPP | India News - Times of India https://t.co/8jdIqsxbDm",SajidAAP1,,[]
"RT @muglikar_: Dhansiri to Kohima (a capital city) was declared a nation project in 2007.

Suresh Prabhu laid foundation stone in 2016 and…",Abhishek_Anjani,"बी टी एम लेआउट, Bengaluru Sout",[]
"RT @Ram_Guha: I have always refused to use the term ""Hindu nationalist"" for the BJP/RSS. They are not nationalists but chauvinists. They ar…",PDrsudhakar,,[]
"RT @PakodaPolicy: To all BJP Supporters,

Tell me one promise which Modi did before elections 2014 and completed in last 5 years?

Any take…",imi_ta,,[]
"RT @waglenikhil: 15 BJP ministers, MLAs in Arunachal join NPP | India News - Times of India https://t.co/8jdIqsxbDm",aamandy1,ahmedabad,[]
"RT @akhileshsharma1: Out of BJP’s 12 incumbent chief ministers, five are below 50 years of age: Yogi Adityanath (46), Devendra Fadnavis (48…",pandey_rkpandey,"नई दिल्ली, भारत",[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",Ibuji,India,[]
"#Varanasi Loksabha seat against PM #Modi.

#AAP gives it to #congress, Congress gives it to #SP, SP gives it to… https://t.co/Pnmxktg4W6",wtnofficial,Tulunadu,"['Varanasi', 'Modi', 'AAP', 'congress', 'SP']"
"RT @rachitseth: 10000 Chowkidars in BJP ruled Jharkhand haven’t got their salaries since 6 months. 

Chowkidars in NDA ruled Bihar, haven’t…",reachsk7,"Bengaluru, India",[]
RT @IncSouth: The government and Rahul Gandhi had a clear idea and propaganda to machinery of the BJP. #ನಮ್_ಕೈ_ಬಲವಾಗಿದೆ #NamKaiBalavagide,CongressChetna,"Mudigere, India","['ನಮ್_ಕೈ_ಬಲವಾಗಿದೆ', 'NamKaiBalavagide']"
RT @India_Policy: BJP to contest 437 seats in the #LS2019. 20 parties join the NDA alliance.,sugandhk870,India.,['LS2019']
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,meenakshidevihk,"Mysuru, Karnataka.",[]
"RT @CNNnews18: #NationalismDebate -- Today just to attack BJP, Congress is talking about nationalism: Rajeev Panday (Leader, BJP) tells @An…",RKpanday1977,Mumbai,['NationalismDebate']
"‘Nothing Done in 70 Years’ Rant Has an Expiry Date, What Has the BJP Done in 5 Years? Asks Priyanka Gandhi

""They (… https://t.co/cEwBK94yZw",nc24x7,,[]
RT @bainjal: I remember when I first tweeted this pic the Bjp IT cell trend a paid hashtag against me. Chief chowkidar chilling in a charte…,NehruOfficial,,[]
"@abhisar_sharma @abhisar_sharma What i have observed, accounts who are using abusive languages when u question BJP… https://t.co/aonKDghMmb",shoebabbas,India,[]
"RT @ajnabi_guy: @sujataanandan And here is one more who felt heartburns due to #VBA getting people's support from all over Maharashtra.
#Va…",sawsammer3,आटपाट,['VBA']
"RT @Gen_VKSingh: .@MamataOfficial, let’s see who knows more governance, last I checked that’s what elections were about 🤣🤣 https://t.co/wWF…",JoshiRakesh2004,,[]
This is hilarious. Especially Ramnad. AMMK will eat the max ADMK votes in Ramnad. #ThanthiTVOpinionPoll,KPL_Lokesh,"Chennai, India",['ThanthiTVOpinionPoll']
"RT @ameytirodkar: For the people who have short memory.
 
Modi-Shah Vs India was the slogan first given by @ArvindKejriwal in Delhi. Today…",ShubhamAvroh,रांगडं कोल्हापूर,[]
@Swamy39 Sh. Ramjat Malani former SC Adv and law minister of erstwhile BJP govt was saying that you are not great e… https://t.co/C6gEMLIenP,rajuabraham1,"Goa, India",[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",Rathor_luv,जहन्नुम में😐 आओगे का?🚬,[]
up tweet RT BJP4India: LIVE : Shri rsprasad is addressing a press conference at BJP HQ.  https://t.co/6jHG4KdYGq,txtzyeonjun,,[]
RT @iAsura_: Putin’s stand on upcoming elections now crystal clear. BJP should watch out. It’s serious. https://t.co/DhMzsbU9v6,Anil_RP,,[]
@RahulGandhi good that you agreed problem in North East this is your failure. To change this NE kicked out Congress.,BhaskarSomon,"कोलकाता, भारत",[]
RT @jgopikrishnan70: Where is AIADMK &amp; DMK's partners BJP and Congress???? Any comment on this??? Especially @RahulGandhi son of Rajiv Gand…,MukulMMittal,,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",SachinS55891814,,[]
"RT @PMuralidharRao: ""BJP readies 15 lakh cadre for booth level mobilisation"" https://t.co/V3mZKMlCo0",Manish_SBJP,"Amritsar, India",[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,dpkthndrl,"Chennai, India",[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",SevadalJAL,India,[]
RT @Kasheer_suneel: most of Opnion polls are giving NDA 280-300 and 240-260 to BJP. As I recall in 2014 every opnion poll was projecting 22…,SriOpines,,[]
"RT @vinewz: Transformation will happen in your environment ,when you decide.Inactivity is not an alternative.If you make a video blog , aga…",Vikram_Twee_Ts,Working on it,[]
RT @MaharashtraPMC: Know that BJP is hell bent on controlling educational institutions by appointing RSS personnel in key administrative bo…,FirozMehta,mumbai,[]
RT @TimesNow: #BJPVsTukdeLobby: We got to know about the incident through individuals who posted videos. How does it matter if someone rais…,Shankaribasu1,,['BJPVsTukdeLobby']
"RT @ShashiTharoor: Great. Despite my suggesting this in two successive Budget speeches, the BJP government remained impervious. A 3-year ta…",twtlikeakhiladi,Hoshiarpur ,[]
RT @Swamy39: BJP leaders must stop saying publicly that India’s GDP sixth largest in the world. If they do not I will call them illiterates…,ahirrao7688,Vadodara ,[]
"RT @ArnazHathiram: Fakir #Chowkidar is making homes for the poor!

Centre cleared 2acres more for BJP Headquarters in Delhi just a day befo…",AzadSwaraj1,,['Chowkidar']
"RT @INCIndia: The BJP has zilch understanding of the law, considering they have disregard for the constitution. Let’s make it clear, the SC…",PoppyMpf6666,,[]
@TigerRajaSingh @AmitShah @bjparvind sir he is the only mla won recent election.And he had mass hindhu support&amp;yout… https://t.co/xUWT86OM18,iamrachanna,"Hyderabad, India",[]
"RT @SevadalMP: Farmer suicides rose sharply during the Modi government’s tenure. In its final budget, the BJP on the demand of minimum supp…",FirozMehta,mumbai,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",Soharab_mampuri,Hardoi/Lucknow,[]
RT @bjparvind: I see a lot of people writing to me about the arrest of techies for shouting Modi slogan during Rahul Gandhi’s visit today @…,vshank16,Coimbatore,[]
"Internal survey result for 2019 election
Bjp+ (NDA) - 403
Congress+ (UPA)- 37
महाठगबंधन - 23
Rest for Others 

New… https://t.co/vufhF8Djhl",ersurendra1982,"Jaipur, India",[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",luckyde25444749,India,[]
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",Shaan26344273,,[]
"RT @MuralikrishnaE1: Kutta 🐶 phir Bhonka.
And what did your Congress do, on the day Mr.#ManoharParrikar  died they have written a official…",fornewindia,"India,Bharat,Hindustan",['ManoharParrikar']
RT @India_Policy: BJP to contest 437 seats in the #LS2019. 20 parties join the NDA alliance.,jaggu916,,['LS2019']
"RT @RahulGandhi: The North Eastern states face some unique problems when it comes to transportation and connectivity. 

Unlike the BJP, we…",ajeetbhora,"Gurgaon, India",[]
